# Generated by tools/gen-blueprints.py. Do not edit by hand — rerun the tool.
# Recipes, grades, engineers and effects from msarilar/EDEngineer blueprints.json (MIT),
# cross-checked against EDCD/coriolis-data on CoriolisGuid. Coriolis is not the authority:
# eleven experimentals have a different recipe per module type and it models one each, so
# disagreements are printed by the generator rather than resolved here.
# Ingredients are keyed to Materials.tsv symbols and are PER APPLICATION for kind=
# modification — multiply by EngineeringRules.RollsFor for a total. No other kind is
# per application. On-foot quantities (kind=suit, weapon, merchant) are NOT EDEngineer's:
# its figures are pre-patch and are restated here to what the game charges, measured over
# 16 upgrade events and four locker deltas — see docs/spikes/journal-corpus-on-foot.md §3.
# Game data is Frontier's, used under their media usage rules; see NOTICE.
# Rows: 1172 (bartender 4, experimental 154, merchant 56, modification 786, suit 14, synthesis 65, tech-broker 51, unlock 22, weapon 20). Built: 2026-09-01.
kind	module	name	grade	engineers	ingredients	effects	guid	symbol	mtypes
modification	Fragment Cannon	Lightweight Mount	3	Marsha Hicks,Tod McQuinn,Zacariah Nemo	conductiveceramics*1,manganese*1,salvagedalloys*1	Power Draw|-20%|good;Integrity|-40%|bad;Distributor Draw|-25%|good;Mass|-60%|good	cbec8003-80e4-455a-84fe-257d2018386e	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	hfc
modification	Fragment Cannon	Lightweight Mount	4	Marsha Hicks,Zacariah Nemo	conductivecomponents*1,phasealloys*1,protolightalloys*1	Power Draw|-30%|good;Integrity|-50%|bad;Distributor Draw|-30%|good;Mass|-75%|good	3a57effa-ccac-448d-8d1c-3e0966042e24	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	hfc
modification	Fragment Cannon	Lightweight Mount	5	Marsha Hicks,Zacariah Nemo	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Power Draw|-40%|good;Integrity|-60%|bad;Distributor Draw|-35%|good;Mass|-90%|good	89f5d8e2-4f4c-4ef0-9e74-9f0691244b22	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	hfc
modification	Fragment Cannon	Overcharged Weapon	1	Marsha Hicks,Tod McQuinn,Zacariah Nemo	nickel*1	Damage|+30%|good;Distributor Draw|+15%|bad;Thermal Load|+3%|bad	e917ebe3-d5f1-4016-b8a9-2c759e16a7d4	Weapon_Overcharged	hfc
modification	Fragment Cannon	Overcharged Weapon	2	Marsha Hicks,Tod McQuinn,Zacariah Nemo	conductivecomponents*1,nickel*1	Damage|+40%|good;Distributor Draw|+20%|bad;Thermal Load|+6%|bad	f5921fc1-fb10-4d2f-8e0a-cd8d8e9e3a84	Weapon_Overcharged	hfc
modification	Fragment Cannon	Overcharged Weapon	3	Marsha Hicks,Tod McQuinn,Zacariah Nemo	conductivecomponents*1,electrochemicalarrays*1,nickel*1	Damage|+50%|good;Distributor Draw|+25%|bad;Thermal Load|+9%|bad	4389883f-c2b3-4487-9b1a-b668a761057a	Weapon_Overcharged	hfc
modification	Fragment Cannon	Overcharged Weapon	4	Marsha Hicks,Zacariah Nemo	conductiveceramics*1,polymercapacitors*1,zinc*1	Damage|+60%|good;Distributor Draw|+30%|bad;Thermal Load|+12%|bad	25ec26dd-63b8-4e83-9a6e-86e5b80c4771	Weapon_Overcharged	hfc
modification	Fragment Cannon	Overcharged Weapon	5	Marsha Hicks,Zacariah Nemo	conductivepolymers*1,embeddedfirmware*1,zirconium*1	Damage|+70%|good;Distributor Draw|+35%|bad;Thermal Load|+15%|bad	4dcf6bdc-bcff-448a-92a0-7612de548db7	Weapon_Overcharged	hfc
modification	Fragment Cannon	Rapid Fire Modification	1	Marsha Hicks,Tod McQuinn,Zacariah Nemo	mechanicalscrap*1	Damage|-1%|bad;Reload Time|-25%|good;Jitter|0,5|bad;Rate of Fire|+8%|good	a7ca2bf6-14be-41ed-8bfb-c7348fda7713	Weapon_RapidFire	hfc
modification	Fragment Cannon	Rapid Fire Modification	2	Marsha Hicks,Tod McQuinn,Zacariah Nemo	heatdispersionplate*1,mechanicalscrap*1	Damage|-2%|bad;Reload Time|-35%|good;Distributor Draw|-5%|good;Jitter|0,5|bad;Rate of Fire|+17%|good	0008257b-ea33-48ea-a18e-56cc6cf98a77	Weapon_RapidFire	hfc
modification	Fragment Cannon	Rapid Fire Modification	3	Marsha Hicks,Tod McQuinn,Zacariah Nemo	mechanicalequipment*1,precipitatedalloys*1,legacyfirmware*1	Damage|-3%|bad;Reload Time|-45%|good;Distributor Draw|-15%|good;Jitter|0,5|bad;Rate of Fire|+26%|good	f3338d38-f944-4841-b350-09755e1b615d	Weapon_RapidFire	hfc
modification	Fragment Cannon	Rapid Fire Modification	4	Marsha Hicks,Zacariah Nemo	mechanicalcomponents*1,consumerfirmware*1,thermicalloys*1	Damage|-4%|bad;Reload Time|-56%|good;Distributor Draw|-25%|good;Jitter|0,5|bad;Rate of Fire|+35%|good	d2bdb568-725a-44bf-9328-ba72d2988acd	Weapon_RapidFire	hfc
modification	Fragment Cannon	Rapid Fire Modification	5	Marsha Hicks,Zacariah Nemo	configurablecomponents*1,precipitatedalloys*1,technetium*1	Damage|-5%|bad;Reload Time|-65%|good;Distributor Draw|-35%|good;Jitter|0,5|bad;Rate of Fire|+44%|good	b1792824-0e96-42a3-9d3a-0b41d5ef83e0	Weapon_RapidFire	hfc
modification	Fragment Cannon	Sturdy Mount	1	Marsha Hicks,Tod McQuinn,Zacariah Nemo	nickel*1	Integrity|+100%|good;Thermal Load|-10%|good;Armour Piercing|+20%|good;Mass|+20%|bad	3ac55eb7-0a45-440b-8c59-6ead43c7ef49	Weapon_Sturdy	hfc
modification	Fragment Cannon	Sturdy Mount	2	Marsha Hicks,Tod McQuinn,Zacariah Nemo	nickel*1,shieldemitters*1	Integrity|+150%|good;Thermal Load|-15%|good;Armour Piercing|+30%|good;Mass|+40%|bad	53c131ab-cd66-4919-b49b-c1435362c8ff	Weapon_Sturdy	hfc
modification	Fragment Cannon	Sturdy Mount	3	Marsha Hicks,Tod McQuinn,Zacariah Nemo	nickel*1,shieldemitters*1,tungsten*1	Integrity|+200%|good;Thermal Load|-20%|good;Armour Piercing|+40%|good;Mass|+60%|bad	2d1873d4-6d38-4d39-b4c5-ea199be2bd6a	Weapon_Sturdy	hfc
modification	Fragment Cannon	Sturdy Mount	4	Marsha Hicks,Zacariah Nemo	molybdenum*1,tungsten*1,zinc*1	Integrity|+250%|good;Thermal Load|-25%|good;Armour Piercing|+50%|good;Mass|+80%|bad	4ceeab9c-7a85-4553-9fa4-81ebc6e88d4f	Weapon_Sturdy	hfc
modification	Fragment Cannon	Sturdy Mount	5	Marsha Hicks,Zacariah Nemo	highdensitycomposites*1,molybdenum*1,technetium*1	Integrity|+300%|good;Thermal Load|-30%|good;Armour Piercing|+60%|good;Mass|+100%|bad	53ab027e-1c5f-404b-82e3-0bc4c55c71af	CargoRack_IncreasedCapacity,Weapon_Sturdy	hfc
modification	Frame Shift Drive	Faster FSD Boot Sequence	1	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	gridresistors*1	Optimal Mass|+3%|good;Integrity|-3%|bad;Boot Time|-20%|good;Thermal Load|+4%|bad	23f08173-4d05-49d2-b126-d9e5ea5ee8b5	FSD_FastBoot	cfsd,cfsdo
modification	Frame Shift Drive	Faster FSD Boot Sequence	2	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	chromium*1,gridresistors*1	Optimal Mass|+6%|good;Integrity|-6%|bad;Boot Time|-35%|good;Thermal Load|+8%|bad	56875992-02ae-4364-934c-88dbfda0cc57	FSD_FastBoot	cfsd,cfsdo
modification	Frame Shift Drive	Faster FSD Boot Sequence	3	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	gridresistors*1,heatdispersionplate*1,selenium*1	Optimal Mass|+9%|good;Integrity|-9%|bad;Boot Time|-50%|good;Thermal Load|+12%|bad	80c84723-9c37-434b-890e-8723504e5e48	FSD_FastBoot	cfsd,cfsdo
modification	Frame Shift Drive	Faster FSD Boot Sequence	4	Mel Brandon,Felicity Farseer,Elvira Martuuk	cadmium*1,heatexchangers*1,hybridcapacitors*1	Optimal Mass|+12%|good;Integrity|-12%|bad;Boot Time|-65%|good;Thermal Load|+16%|bad	3747180c-d798-4bc4-bb42-daecf44729cc	FSD_FastBoot	cfsd,cfsdo
modification	Frame Shift Drive	Faster FSD Boot Sequence	5	Mel Brandon,Felicity Farseer,Elvira Martuuk	electrochemicalarrays*1,heatvanes*1,tellurium*1	Optimal Mass|+15%|good;Integrity|-15%|bad;Boot Time|-80%|good;Thermal Load|+20%|bad	1f542f8e-9c17-418d-af88-6f219596465e	FSD_FastBoot	cfsd,cfsdo
modification	Frame Shift Drive	Increased FSD Range	1	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	disruptedwakeechoes*1	Power Draw|+3%|bad;Optimal Mass|+15%|good;Integrity|-3%|bad;Mass|+10%|bad	bb67b1a2-7a5b-47bc-8ed8-e949b5e3fb16	FSD_LongRange	cfsd,cfsdo
modification	Frame Shift Drive	Increased FSD Range	2	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	disruptedwakeechoes*1,chemicalprocessors*1	Power Draw|+6%|bad;Optimal Mass|+25%|good;Integrity|-6%|bad;Mass|+15%|bad	74045351-f348-45f5-8798-487211f19520	FSD_LongRange	cfsd,cfsdo
modification	Frame Shift Drive	Increased FSD Range	3	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	chemicalprocessors*1,phosphorus*1,wakesolutions*1	Power Draw|+9%|bad;Optimal Mass|+35%|good;Integrity|-9%|bad;Mass|+20%|bad	cf196bb9-55a1-457f-893b-84ff2afd4db9	FSD_LongRange	cfsd,cfsdo
modification	Frame Shift Drive	Increased FSD Range	4	Mel Brandon,Felicity Farseer,Elvira Martuuk	chemicaldistillery*1,hyperspacetrajectories*1,manganese*1	Power Draw|+12%|bad;Optimal Mass|+45%|good;Integrity|-12%|bad;Mass|+25%|bad	ecf49fec-32fd-4930-949d-a341bf0fd00c	FSD_LongRange	cfsd,cfsdo
modification	Frame Shift Drive	Increased FSD Range	5	Mel Brandon,Felicity Farseer,Elvira Martuuk	arsenic*1,chemicalmanipulators*1,dataminedwake*1	Power Draw|+15%|bad;Optimal Mass|+55%|good;Integrity|-15%|bad;Mass|+30%|bad	dddd4fd3-bc9a-4c5b-8606-853c63d0f554	FSD_LongRange	cfsd,cfsdo
modification	Frame Shift Drive	Shielded FSD	1	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	nickel*1	Optimal Mass|+3%|good;Integrity|+25%|good;Thermal Load|-10%|good;Mass|+4%|bad	0bf46ac9-dfcd-49c3-bcef-db93ba04ed97	FSD_Shielded	cfsd,cfsdo
modification	Frame Shift Drive	Shielded FSD	2	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	carbon*1,shieldemitters*1	Optimal Mass|+6%|good;Integrity|+50%|good;Thermal Load|-15%|good;Mass|+8%|bad	2858e680-b675-4ee9-9c24-04e8dd2bfe85	FSD_Shielded	cfsd,cfsdo
modification	Frame Shift Drive	Shielded FSD	3	Mel Brandon,Felicity Farseer,Elvira Martuuk,Professor Palin,Colonel Bris Dekker,Chloe Sedesi	carbon*1,shieldingsensors*1,zinc*1	Optimal Mass|+9%|good;Integrity|+75%|good;Thermal Load|-20%|good;Mass|+12%|bad	f836e994-c19f-4ed0-926d-fbcc75f136c0	FSD_Shielded	cfsd,cfsdo
modification	Frame Shift Drive	Shielded FSD	4	Mel Brandon,Felicity Farseer,Elvira Martuuk	compoundshielding*1,highdensitycomposites*1,vanadium*1	Optimal Mass|+12%|good;Integrity|+100%|good;Thermal Load|-25%|good;Mass|+16%|bad	fe30a1a0-3644-4411-af1f-59bae0a565b9	FSD_Shielded	cfsd,cfsdo
modification	Frame Shift Drive	Shielded FSD	5	Mel Brandon,Felicity Farseer,Elvira Martuuk	imperialshielding*1,fedproprietarycomposites*1,tungsten*1	Optimal Mass|+15%|good;Integrity|+125%|good;Thermal Load|-30%|good;Mass|+20%|bad	eba5e423-bba4-40c1-aafb-e954881f9f2c	FSD_Shielded	cfsd,cfsdo
modification	Frame Shift Drive Interdictor	Expanded FSD Interdictor Capture Arc	1	Mel Brandon,Felicity Farseer,Colonel Bris Dekker,Tiana Fortune	mechanicalscrap*1	Power Draw|+10%|bad;Facing Limit|+40%|good;Range|-10%|bad	da98fe81-8ac1-4c4a-ba1b-76b894dc9de8	FSDinterdictor_Expanded	ifsdi
modification	Frame Shift Drive Interdictor	Expanded FSD Interdictor Capture Arc	2	Mel Brandon,Colonel Bris Dekker,Tiana Fortune	mechanicalequipment*1,encryptedfiles*1	Power Draw|+20%|bad;Facing Limit|+60%|good;Range|-15%|bad	88bcd4df-3ae3-4e6b-80d8-27bf8815e4d2	FSDinterdictor_Expanded	ifsdi
modification	Frame Shift Drive Interdictor	Expanded FSD Interdictor Capture Arc	3	Mel Brandon,Colonel Bris Dekker,Tiana Fortune	gridresistors*1,mechanicalcomponents*1,encryptioncodes*1	Power Draw|+30%|bad;Facing Limit|+80%|good;Range|-20%|bad	1036b38e-676f-4b42-8518-abed6f627fb7	FSDinterdictor_Expanded	ifsdi
modification	Frame Shift Drive Interdictor	Expanded FSD Interdictor Capture Arc	4	Mel Brandon,Colonel Bris Dekker	encodedscandata*1,mechanicalequipment*1,wakesolutions*1	Power Draw|+40%|bad;Facing Limit|+100%|good;Range|-25%|bad	6c9f4098-99fa-4777-bd21-367937d1391f	FSDinterdictor_Expanded	ifsdi
modification	Frame Shift Drive Interdictor	Expanded FSD Interdictor Capture Arc	5	Mel Brandon	classifiedscandata*1,hyperspacetrajectories*1,mechanicalcomponents*1	Power Draw|+50%|bad;Facing Limit|+120%|good;Range|-30%|bad	dd804ba4-5186-44b5-a096-6490b5806165	FSDinterdictor_Expanded	ifsdi
modification	Frame Shift Drive Interdictor	Long Range FSD Interdictor	1	Mel Brandon,Felicity Farseer,Colonel Bris Dekker,Tiana Fortune	encryptedfiles*1	Power Draw|+10%|bad;Range|+20%|good;Facing Limit|-10%|bad;Mass|+10%|bad	ecec8b3e-891f-4b79-8c07-7836e62424f8	FSDinterdictor_LongRange	ifsdi
modification	Frame Shift Drive Interdictor	Long Range FSD Interdictor	2	Mel Brandon,Colonel Bris Dekker,Tiana Fortune	disruptedwakeechoes*1,encryptioncodes*1	Power Draw|+20%|bad;Range|+30%|good;Facing Limit|-15%|bad;Mass|+15%|bad	08d02c88-e63f-4d29-86b9-eea6a20b17a1	FSDinterdictor_LongRange	ifsdi
modification	Frame Shift Drive Interdictor	Long Range FSD Interdictor	3	Mel Brandon,Colonel Bris Dekker,Tiana Fortune	bulkscandata*1,fsdtelemetry*1,symmetrickeys*1	Power Draw|+30%|bad;Range|+40%|good;Facing Limit|-20%|bad;Mass|+20%|bad	a2d4bed7-4326-4776-a17b-6ee746f4c9be	FSDinterdictor_LongRange	ifsdi
modification	Frame Shift Drive Interdictor	Long Range FSD Interdictor	4	Mel Brandon,Colonel Bris Dekker	scanarchives*1,wakesolutions*1,encryptionarchives*1	Power Draw|+40%|bad;Range|+50%|good;Facing Limit|-25%|bad;Mass|+25%|bad	aaabe016-883e-4ec6-a0f0-dd519b4f0ca5	FSDinterdictor_LongRange	ifsdi
modification	Frame Shift Drive Interdictor	Long Range FSD Interdictor	5	Mel Brandon	scandatabanks*1,hyperspacetrajectories*1,adaptiveencryptors*1	Power Draw|+50%|bad;Range|+60%|good;Facing Limit|-30%|bad;Mass|+30%|bad	d62e9816-5457-11eb-a2cb-6805caa43529	FSDinterdictor_LongRange	ifsdi
modification	Fuel Scoop	Shielded	1	Marsha Hicks,Bill Turner,Lori Jameson	wornshieldemitters*1	Power Draw|+20%|bad;Integrity|+60%|good	7b71b0d6-e035-4526-91cf-b16a15d32594	Misc_Shielded	ifs
modification	Fuel Scoop	Shielded	2	Marsha Hicks,Bill Turner,Lori Jameson	carbon*1,shieldemitters*1	Power Draw|+40%|bad;Integrity|+120%|good	1c367826-7b57-4beb-9d99-c9a598d29cf9	Misc_Shielded	ifs
modification	Fuel Scoop	Shielded	3	Marsha Hicks,Bill Turner,Lori Jameson	carbon*1,highdensitycomposites*1,shieldemitters*1	Power Draw|+60%|bad;Integrity|+180%|good	b61946ff-9e65-447b-9757-4c37789fc350	Misc_Shielded	ifs
modification	Fuel Scoop	Shielded	4	Marsha Hicks,Lori Jameson	fedproprietarycomposites*1,shieldingsensors*1,vanadium*1	Power Draw|+80%|bad;Integrity|+240%|good	457e3d79-cdc8-44e6-b98c-c360821b0131	Misc_Shielded	ifs
modification	Fuel Scoop	Shielded	5	Marsha Hicks	fedcorecomposites*1,compoundshielding*1,tungsten*1	Power Draw|+100%|bad;Integrity|+300%|good	91baeeeb-5459-11eb-a2cb-6805caa43529	Misc_Shielded	ifs
modification	Fuel Transfer Limpet Controller	Lightweight	1	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	phosphorus*1	Integrity|-10%|bad;Mass|-45%|good	d5a539c5-120a-450f-bb68-e10abbeca8a9	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	iftlc
modification	Fuel Transfer Limpet Controller	Lightweight	2	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	manganese*1,salvagedalloys*1	Integrity|-20%|bad;Mass|-56%|good	b6a80556-c22a-466e-931c-239c208c9890	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	iftlc
modification	Fuel Transfer Limpet Controller	Lightweight	3	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	conductiveceramics*1,manganese*1,salvagedalloys*1	Integrity|-30%|bad;Mass|-65%|good	cbec8003-80e4-455a-84fe-257d2018386e	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	iftlc
modification	Fuel Transfer Limpet Controller	Lightweight	4	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	conductivecomponents*1,phasealloys*1,protolightalloys*1	Integrity|-40%|bad;Mass|-75%|good	3a57effa-ccac-448d-8d1c-3e0966042e24	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	iftlc
modification	Fuel Transfer Limpet Controller	Lightweight	5	Marsha Hicks,Tiana Fortune,The Sarge	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Integrity|-50%|bad;Mass|-85%|good	89f5d8e2-4f4c-4ef0-9e74-9f0691244b22	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	iftlc
modification	Fuel Transfer Limpet Controller	Reinforced	1	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	nickel*1	Integrity|+60%|good;Mass|+30%|bad	9d3c40c1-a35c-42a7-8756-68dba821bde1	Misc_Reinforced	iftlc
modification	Fuel Transfer Limpet Controller	Reinforced	2	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	nickel*1,shieldemitters*1	Integrity|+120%|good;Mass|+60%|bad	c09e8d1b-e78e-43b8-bc8c-8ebf7bd84dc5	Misc_Reinforced	iftlc
modification	Fuel Transfer Limpet Controller	Reinforced	3	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	nickel*1,shieldemitters*1,tungsten*1	Integrity|+180%|good;Mass|+90%|bad	51e5c01d-191c-446c-8ae1-d91e68da1013	Misc_Reinforced	iftlc
modification	Fuel Transfer Limpet Controller	Reinforced	4	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	molybdenum*1,tungsten*1,zinc*1	Integrity|+240%|good;Mass|+120%|bad	1a2e3498-d593-4420-ad66-01281648f8c7	Misc_Reinforced	iftlc
modification	Fuel Transfer Limpet Controller	Reinforced	5	Marsha Hicks,Tiana Fortune,The Sarge	highdensitycomposites*1,molybdenum*1,technetium*1	Integrity|+300%|good;Mass|+150%|bad	9faf5a34-a93d-4bcb-873f-0d044b5bc1ba	Misc_Reinforced	iftlc
modification	Fuel Transfer Limpet Controller	Shielded	1	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	wornshieldemitters*1	Power Draw|+20%|bad;Integrity|+60%|good	736aca61-1fd6-4e95-931c-9354434b52ce	Misc_Shielded	iftlc
modification	Fuel Transfer Limpet Controller	Shielded	2	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	carbon*1,shieldemitters*1	Power Draw|+40%|bad;Integrity|+120%|good	60b7eeba-eaeb-4799-a7ab-c989afc9e74a	Misc_Shielded	iftlc
modification	Fuel Transfer Limpet Controller	Shielded	3	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	carbon*1,highdensitycomposites*1,shieldemitters*1	Power Draw|+60%|bad;Integrity|+180%|good	31f3e418-9020-4b01-94ec-cf9d62529f12	Misc_Shielded	iftlc
modification	Fuel Transfer Limpet Controller	Shielded	4	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	fedproprietarycomposites*1,shieldingsensors*1,vanadium*1	Power Draw|+80%|bad;Integrity|+240%|good	65e897c7-0bb2-426f-bed2-3162767a80d2	Misc_Shielded	iftlc
modification	Fuel Transfer Limpet Controller	Shielded	5	Marsha Hicks,Tiana Fortune,The Sarge	compoundshielding*1,fedcorecomposites*1,tungsten*1	Power Draw|+100%|bad;Integrity|+300%|good	800144e0-f708-4f40-b78a-6d1354712489	Misc_Shielded	iftlc
modification	Hatch Breaker Limpet Controller	Lightweight	1	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	phosphorus*1	Integrity|-10%|bad;Mass|-45%|good	d5a539c5-120a-450f-bb68-e10abbeca8a9	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ihblc
modification	Hatch Breaker Limpet Controller	Lightweight	2	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	manganese*1,salvagedalloys*1	Integrity|-20%|bad;Mass|-56%|good	b6a80556-c22a-466e-931c-239c208c9890	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ihblc
modification	Hatch Breaker Limpet Controller	Lightweight	3	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	conductiveceramics*1,manganese*1,salvagedalloys*1	Integrity|-30%|bad;Mass|-65%|good	cbec8003-80e4-455a-84fe-257d2018386e	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ihblc
modification	Hatch Breaker Limpet Controller	Lightweight	4	Marsha Hicks,Tiana Fortune,The Sarge	conductivecomponents*1,phasealloys*1,protolightalloys*1	Integrity|-40%|bad;Mass|-75%|good	3a57effa-ccac-448d-8d1c-3e0966042e24	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ihblc
modification	Hatch Breaker Limpet Controller	Lightweight	5	Marsha Hicks,Tiana Fortune,The Sarge	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Integrity|-50%|bad;Mass|-85%|good	89f5d8e2-4f4c-4ef0-9e74-9f0691244b22	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	ihblc
modification	Hatch Breaker Limpet Controller	Reinforced	1	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	nickel*1	Integrity|+60%|good;Mass|+30%|bad	f75e88b4-7a5c-40da-9652-a7e91aa174e2	Misc_Reinforced	ihblc
modification	Hatch Breaker Limpet Controller	Reinforced	2	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	nickel*1,shieldemitters*1	Integrity|+120%|good;Mass|+60%|bad	d794c46b-13e7-4136-b435-bdb96c87c657	Misc_Reinforced	ihblc
modification	Hatch Breaker Limpet Controller	Reinforced	3	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	nickel*1,shieldemitters*1,tungsten*1	Integrity|+180%|good;Mass|+90%|bad	07acc4c6-724e-4c6b-be15-c9c49d4d95a6	Misc_Reinforced	ihblc
modification	Hatch Breaker Limpet Controller	Reinforced	4	Marsha Hicks,Tiana Fortune,The Sarge	molybdenum*1,tungsten*1,zinc*1	Integrity|+240%|good;Mass|+120%|bad	fe76b519-7695-4618-b71f-4e27f53f9eb4	Misc_Reinforced	ihblc
modification	Hatch Breaker Limpet Controller	Reinforced	5	Marsha Hicks,Tiana Fortune,The Sarge	highdensitycomposites*1,molybdenum*1,technetium*1	Integrity|+300%|good;Mass|+150%|bad	eb38c498-6805-4ac5-8806-c81cc32123af	Misc_Reinforced	ihblc
modification	Hatch Breaker Limpet Controller	Shielded	1	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	wornshieldemitters*1	Power Draw|+20%|bad;Integrity|+60%|good	952d56cc-0c1c-4a62-a8c4-a4c668181654	Misc_Shielded	ihblc
modification	Hatch Breaker Limpet Controller	Shielded	2	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	carbon*1,shieldemitters*1	Power Draw|+40%|bad;Integrity|+120%|good	accfd35c-3172-455a-94b6-27be6409970a	Misc_Shielded	ihblc
modification	Hatch Breaker Limpet Controller	Shielded	3	Marsha Hicks,Tiana Fortune,The Sarge,Ram Tah	carbon*1,highdensitycomposites*1,shieldemitters*1	Power Draw|+60%|bad;Integrity|+180%|good	0db2b6bd-df3f-48be-ac6b-a334b79757a1	Misc_Shielded	ihblc
modification	Hatch Breaker Limpet Controller	Shielded	4	Marsha Hicks,Tiana Fortune,The Sarge	fedproprietarycomposites*1,shieldingsensors*1,vanadium*1	Power Draw|+80%|bad;Integrity|+240%|good	a747942f-d354-4f0d-ad59-323e52823924	Misc_Shielded	ihblc
modification	Hatch Breaker Limpet Controller	Shielded	5	Marsha Hicks,Tiana Fortune,The Sarge	compoundshielding*1,fedcorecomposites*1,tungsten*1	Power Draw|+100%|bad;Integrity|+300%|good	acf4833c-1fe8-4aef-a396-33ca652793e2	Misc_Shielded	ihblc
modification	Heat Sink Launcher	Ammo Capacity	1	Ram Tah,Petra Olmanova	mechanicalscrap*1,niobium*1,vanadium*1	Reload Time|+50%|bad;Mass|+100%|bad;Ammo Maximum|+50%|good	93c43a5d-106c-4481-b50b-c46311607209	Misc_HeatSinkCapacity	uhsl
modification	Heat Sink Launcher	Lightweight	1	Ram Tah,Petra Olmanova	phosphorus*1	Integrity|-10%|bad;Mass|-45%|good	d5a539c5-120a-450f-bb68-e10abbeca8a9	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	uhsl
modification	Heat Sink Launcher	Lightweight	2	Petra Olmanova,Ram Tah	manganese*1,salvagedalloys*1	Integrity|-20%|bad;Mass|-56%|good	b6a80556-c22a-466e-931c-239c208c9890	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	uhsl
modification	Heat Sink Launcher	Lightweight	3	Petra Olmanova,Ram Tah	conductiveceramics*1,manganese*1,salvagedalloys*1	Integrity|-30%|bad;Mass|-65%|good	cbec8003-80e4-455a-84fe-257d2018386e	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	uhsl
modification	Heat Sink Launcher	Lightweight	4	Petra Olmanova,Ram Tah	conductivecomponents*1,phasealloys*1,protolightalloys*1	Integrity|-40%|bad;Mass|-75%|good	3a57effa-ccac-448d-8d1c-3e0966042e24	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	uhsl
modification	Heat Sink Launcher	Lightweight	5	Petra Olmanova,Ram Tah	conductiveceramics*1,protolightalloys*1,protoradiolicalloys*1	Integrity|-50%|bad;Mass|-85%|good	89f5d8e2-4f4c-4ef0-9e74-9f0691244b22	Armour_Advanced,Misc_LightWeight,Weapon_LightWeight	uhsl
